X1,X2
3.1,31.0
2.7,33.0
3.6,26.0
3.173712948517939,28.737129485179384
3.0,27.0
3.8,28.0
2.5,41.0
2.8789663658736675,39.91145747880777
2.8,30.0
2.9,34.0
2.5,35.0
2.8,32.0
3.5,34.0
2.6,24.7
2.5,31.0
2.7,34.0
3.0,28.0
2.5,31.0
3.5,37.0
2.6,33.0
4.0,36.0
2.7,31.0
2.9,29.0
2.9,30.0
3.0,29.0
2.9,35.0
2.9,32.0
3.1,26.0
3.7,25.0
2.9,29.0
3.8,28.0
3.1,26.0
2.5,47.0
3.0,29.0
3.4,28.5
2.9,30.0
3.2,32.0
2.8,30.0
3.0,43.0
2.8,34.0
2.900000000000002,36.070112113754476
2.9,32.0
2.6,33.0
3.6361771944216588,32.00000000000002
2.8,30.0
2.9,30.0
2.9,29.0
2.6,31.0
3.3,30.0
2.8,30.0
3.0,24.0
2.6,31.0
3.0,28.0
2.8,30.0
3.1,29.0
2.6,36.0
2.5,29.0
2.8,29.0
2.9,29.0
2.9,26.0
3.0,26.5
3.0,30.5
2.1,32.5
2.5,27.0
3.5,33.0
3.0,32.0
2.7,34.0
2.4,28.0
2.7,34.0
2.9,28.259750390017288
3.3,31.0
2.5,38.0
2.5,22.0
2.2,32.0
3.9000000000000012,36.38922614164617
3.0,29.0
2.7,33.0
2.7,33.0
2.8,32.0
3.2,34.0
3.4,27.0
2.9,23.0
2.4,25.0
3.3,26.0
2.5,42.0
2.6,28.5
3.9649439431227806,39.00000000000002
4.014022422750892,35.36899097621002
3.2,34.0
3.3,46.0
3.27371294851794,37.7371294851794
3.5,42.0
2.5,23.0
2.2,20.7
2.3,25.0
2.2,35.0
2.7,22.5
3.200000000000003,31.158654634946707
2.7,27.0
2.8000000000000025,33.00000000000002
2.2,29.0
2.3,26.0
2.2,26.5
2.6,21.0
2.4,25.5
2.1,28.5
2.3,23.0
2.7,36.0
2.3,25.0
3.2,23.0
2.1,25.0
2.4,25.5
2.3,23.0
2.1,23.5
2.0,28.0
2.789625375991255,36.29155045118961
2.4,23.0
2.3,26.0
2.7,23.0
2.7,28.0
2.2,20.7
2.6,25.0
2.3,25.0
2.3,26.0
2.828044845501776,32.09114574788076
2.5,22.0
3.0620180475799805,31.209330051955128
2.6,24.0
2.2,22.0
2.5,20.5
2.7,28.0
2.8,23.0
2.3,23.0
2.9,21.0
2.1,23.5
2.5,22.0
2.6,20.0
2.4,21.5
2.5,24.0
2.7,23.0
2.1,30.0
2.1,29.0
2.5,17.0
2.9,21.0
2.5,22.0
2.4,23.0
2.2,28.5
2.4,28.0
2.6,24.0
2.1,26.0
2.1,32.262870514820605
2.3,25.0
2.6,23.5
2.4,24.0
2.3,26.0
3.1,21.0
2.6,23.7628705148206
2.6,24.0
2.3,25.0
2.0,24.0
2.4,19.0
3.2,14.5
2.985977577249116,30.510697292863057
2.3,23.0
2.1,27.0
2.3,26.0
2.7,23.0
2.5981569592562224,32.29887886245559
2.6,29.0
2.7,28.0
2.5,25.0
2.2,24.0
3.5,21.0
2.182652447361229,31.978966365873717
2.7,22.0
2.3,26.0
2.5,17.5
2.9,22.0
2.5,25.5
2.1,22.5
2.2,25.5
2.1,26.0
2.7,23.0
2.4,24.0
2.1,23.0
2.6,21.0
2.3,25.0
2.3,26.0
2.6,23.0
2.5,23.0
2.5,22.0
3.2,25.0
2.5,17.5
2.2,20.3
2.5,19.0
4.014022422750891,39.00000000000002
2.6,18.0
2.8,24.0
3.6,28.5
2.5,17.5
2.6,18.0
3.1,16.0
2.647425897035882,18.0
3.9,21.0
2.7,27.0
1.8,19.7
2.3,23.0
2.6,22.0
2.2,21.0
2.3,27.7
1.9,22.5
3.4,25.5
3.6,29.0
2.0,21.0
2.6,18.0
1.9,22.5
2.7,31.0
1.8,19.7
2.7,21.0
2.1,29.0
2.9,18.0
2.6,18.0
3.0,21.0
2.9,18.0
3.5,21.0
2.6,18.0
2.4,28.0
2.2,28.0
2.4,24.0
2.3,23.0
3.0,19.0
2.4,24.0
2.3,28.0
3.5,23.0
2.8,26.0
2.4,20.0
2.4,20.0
2.2,21.0
2.8200468018721008,20.500000000000004
3.2,34.0
2.3,40.0
3.3,19.0
3.3,32.0
3.2,32.0
3.1,25.5
3.9,31.0
3.6,32.0
3.1,26.0
3.7,18.0
2.6,28.5
2.7,29.0
3.0,35.0
3.6,27.0
3.1,26.0
2.9,30.0
2.6,31.0
2.7,28.737129485179413
3.1,26.0
2.9,32.0
3.0,32.0
3.1,25.0
2.3,36.0
2.6,29.5
2.873712948517939,22.842823712948483
2.5,30.0
2.6,30.0
2.6,36.0
2.6,31.5
2.7,30.0
3.7,25.0
2.7,30.0
3.1,27.0
2.7,31.0
3.3,25.0
3.8,32.0
2.6,28.0
2.9435110746513553,41.47596390484006
3.3,25.0
2.7,28.0
2.8,28.0
3.2,25.0
2.8,28.0
2.9,26.0
3.0,26.0
2.4,39.0
2.7,28.0
3.7,32.0
3.2,27.0
2.6,31.0
2.8,29.0
2.5,35.0
3.3,25.0
2.9,25.0
2.8,29.0
2.8,28.0
2.8,28.0
2.6,32.0
3.3,33.0
3.173166926677074,33.26833073322926
3.1,28.0
3.5,25.0
3.0,26.0
2.8,35.0
2.6,29.0
2.6,23.5
2.8,23.0
3.1,26.0
2.9,30.0
2.3,34.0
3.9,28.0
2.9,29.0
2.8,23.0
2.5,23.0
2.5,26.0
2.8,22.0
3.4,29.0
2.8,21.0
2.9,22.0
3.2,19.3
3.2,19.0
2.7,20.0
3.2,19.0
3.3,26.0
2.5,47.0
2.6,24.0
2.4,29.0
2.8,21.0
2.9,30.0
2.7788611544461803,22.0
2.6,23.5
2.8,22.0
2.7,32.0
2.7,36.0
2.4,26.0
2.8,23.0
3.3,25.0
2.6,23.0
2.9,18.0
2.5,25.0
2.4,25.0
3.2,19.3
2.3,34.0
2.7,32.0
3.1,23.5
2.5,25.0
3.1,22.0
2.6,28.0
3.0,22.0
3.5525741029641202,18.0
3.1,24.0
2.9,28.0
3.9,21.0
2.5,29.0
3.1,21.0
2.9,25.0
2.5,22.0
2.6,24.0
2.978861154446178,23.0
3.3,28.5
3.4719551544982235,37.70112113754445
3.1,20.0
2.5,20.0
3.0,20.0
2.6,21.0
2.7,25.0
2.8,23.0
3.3,25.0
3.0,26.0
2.4,25.0
2.7,33.0
2.7,22.5
3.3,30.0
3.5,29.0
2.2,36.0
2.9,33.0
3.6,29.0
3.0,32.0
2.7,33.0
3.2,26.0
3.0,25.5
3.6,26.0
3.7,28.0
2.8,32.0
2.7,34.0
3.1,36.0
3.5,36.0
2.5,17.134165366618532
2.9,27.0
3.7,33.0
2.6,30.0
3.3,38.0
3.1,25.0
3.1,34.0
2.6,27.0
3.0,33.0
3.5,37.0
2.5,32.0
3.0,33.0
3.6,32.0
3.6,26.0
2.8,35.0
2.0,21.0
3.6,24.0
3.8,28.0
3.4,39.0
2.5,27.0
2.9,39.0
3.3,30.788611544461794
3.3,40.0
3.1,35.0
3.1,27.0
3.7,28.0
3.6,28.737129485179402
2.9,30.0
2.7,38.0
2.3,34.0
2.3,40.0
3.0,31.0
3.7,28.0
3.1,34.0
3.6,24.0
3.0,35.0
3.5,28.0
3.7,31.0
2.7,34.0
2.9,39.0
3.3,26.0
3.0,35.0
3.0,33.0
3.4,29.0
3.0,34.0
2.9474258970358806,33.52574102964119
3.1,32.0
3.2,28.0
2.5,17.5
3.5,42.0
3.3,31.0
2.9,36.0
3.5,29.0
2.9000000000000004,34.45319812792399
3.8,30.0
3.2,22.7
3.2,29.0
2.8,36.0
3.6,36.0
2.8,37.0
3.0,28.0
3.6,30.0
3.5,27.0
3.3,30.0
3.6,26.0
2.9,34.0
3.6,25.0
3.1,33.0
3.4,28.5
3.1,36.0
2.9,33.0
3.1,20.0
2.7,38.0
3.5,32.3685647425897
3.2,35.0
3.0,32.0
3.7,33.0
2.8,35.0
2.9,23.0
2.5,29.0
3.3,33.0
3.2,28.0
2.6,29.0
3.6228383921246943,41.94613070823081
3.3,22.0
2.2,36.0
2.7,28.0
3.3,25.0
3.0,30.0
2.5,29.0
2.6,29.0
2.7,28.0
2.1,31.0
2.2,31.0
2.2,25.5
3.1,31.0
2.5,35.0
2.6112824719715206,33.500000000000014
2.3,27.0
2.8,27.0
2.9,24.5
3.0,26.0
2.7,26.0
2.6,19.5
2.3333853354148335,21.666926677074166
3.385977577249113,33.0
3.5788611544461837,18.631435257410306
2.64058517910856,40.9649439431228
2.9,24.0
2.7,31.0
3.1,25.0
2.7,28.0
2.6,21.0
2.4,35.0
3.2,26.0
2.1,32.5
2.2,24.0
3.57371294851794,35.631435257410295
3.2,22.0
2.2,32.0
2.4,27.5
3.5,32.5
2.5,32.0
2.5,18.0
3.200000000000001,35.53584905660344
2.5,29.0
2.2,22.0
2.147425897035879,34.0
2.2,34.0
1.9,37.0
2.3,26.0
2.8,26.5
2.7,23.0
2.7,41.0
2.9,32.0
2.5,37.0
2.6,34.0
2.5,35.0
3.2,32.0
3.171996879875379,32.0
3.1,32.0
2.6,36.0
2.6,34.5
2.5,40.0
3.0,31.0
2.1,41.0
3.5,33.0
3.0,35.0
2.2,37.0
2.5,33.0
3.352574102964119,36.0
2.5,42.0
2.3,37.0
3.3,36.0
2.9,33.0
2.4371294851794034,37.37129485179403
2.5,38.0
3.0,36.0
2.3,39.0
2.7,36.0
3.5,33.0
2.4,32.0
3.2,32.0
2.2,40.0
2.8,33.7371294851794
2.8,33.0
3.3,30.0
2.9,34.0
2.6,27.0
3.5,33.0
2.7,38.0
3.0,38.0
3.2,33.0
3.0,32.0
3.2,32.0
2.4,36.0
2.5,37.0
2.7,36.0
2.8,32.0
2.5,29.0
2.7,34.0
2.5,35.0
2.9,34.0
3.0,32.0
3.1,34.0
2.7,36.0
2.5,34.5
3.2,32.0
2.9,39.0
3.2,39.0
3.200000000000002,36.52403609515999
2.5,34.0
3.1,34.0
2.9,39.0
2.7,41.0
3.4577223088923583,33.0
2.9,34.0
3.1,34.0
2.9,34.0
2.7,34.0
2.6,31.0
3.0,32.0
3.0,42.0
2.8,34.0
2.8,26.0
2.0,32.5
2.4,25.0
2.6,23.0
2.3,28.0
2.4,25.0
3.0,22.0
1.8,26.5
3.1,21.0
2.1,23.0
3.3,17.0
2.0,32.5
2.2,25.5
2.3,23.0
3.0,20.0
2.078861154446178,27.737129485179416
1.9,22.5
3.0,11.0
2.5,22.0
2.7,22.5
2.6,24.0
2.5,23.0
2.1,21.0
2.0,24.0
3.7,29.5
2.8,33.0
2.5,27.0
3.6,29.0
2.9,23.0
2.4,25.0
2.4,20.7
3.5,25.0
2.4,19.0
2.5,22.0
2.9,23.0
3.2,20.0
3.6,32.0
2.4,28.0
4.0,36.0
2.5487519500757125,19.465834633383807
2.3772230889236017,23.77223088923602
2.5,20.0
2.3,25.0
3.2,19.3
2.8,20.5
3.7,17.0
2.7,23.0
2.3,21.0
3.3,23.0
2.7,20.0
1.8,36.0
2.9,18.0
3.1,32.0
2.2,22.0
2.8,30.0
2.8,20.0
2.9,32.0
2.1,24.0
2.4,22.3
2.7,31.0
2.6,27.0
2.7,30.0
2.9,29.0
3.6,26.0
2.8,27.0
3.1,28.0
3.3,26.0
3.0,26.0
3.1,27.0
3.3,26.0
3.3,22.0
2.7,27.0
2.9,25.0
3.5,25.0
2.8070112113754453,41.4777686628384
2.3,34.0
2.7,20.5
3.0,29.0
3.2,19.0
3.3,32.0
3.1,28.0
3.7,22.0
3.7,32.0
2.7,31.0
2.8,29.0
3.5,40.0
2.7,29.81708268330732
2.6,29.5
3.1,33.0
3.3,27.0
2.7,27.0
3.6,21.7
3.3,22.0
2.7,29.0
2.5,32.0
2.4,32.0
2.2,37.0
3.7,22.0
3.2,34.0
3.0,26.0
3.2,22.0
2.7,35.0
2.7,34.0
2.9,25.5
2.5,27.0
2.5,30.0
3.1,35.0
3.8,32.0
3.7,22.0
3.4,23.0
2.9,25.0
3.0,26.5
2.7,28.0
2.9,30.0
2.7,29.0
3.2,30.0
2.362870514820598,34.0
2.6,31.0
2.778966365873668,39.00000000000002
3.6,31.0
2.6,32.0
2.689703588143519,27.89703588143519
3.0,31.0
2.9,26.0
2.8,27.0
3.0,29.0
2.3,40.0
2.5,34.0
3.0,28.0
3.1,31.0
2.7,28.0
2.7,29.0
3.3,22.0
2.9,27.0
2.9,26.0
2.6,30.0
2.6,29.737129485179395
3.0,26.5
2.9,30.0
2.8,27.0
2.9,29.0
3.0,28.0
3.3,25.0
3.2,39.0
2.4,34.0
2.9,26.0
3.4,30.0
3.1,26.0
3.7000000000000006,22.0
2.5,33.0
3.3,28.0
2.2,37.0
2.8,31.0
3.5,23.0
2.2,40.0
3.3,23.0
3.2,35.0
2.7,31.0
3.0,25.5
2.8,26.0
2.8,32.0
3.0,29.0
3.0,34.0
3.6,26.0
2.9,31.0
3.6,35.0
3.6,24.0
2.8,29.0
2.5,35.0
3.4,29.0
3.2,41.0
3.2,26.0
3.4,27.000000000000004
3.7,26.0
3.6,29.0
3.4,40.0
2.8,35.0
2.7,34.0
3.4,29.0
2.5,35.0
2.5,47.0
2.5,38.0
2.500000000000007,33.0000000000001
2.9,32.0
2.9,23.0
2.9,24.5
3.7000000000000015,37.56089691003556
2.7,28.0
2.7,28.0
2.7,33.0
2.9,26.0
2.3,29.5
3.2,26.0
3.2,26.5
2.2,20.3
2.7,27.5
2.8,22.0
3.1,34.0
2.2,34.0
3.0,26.0
2.6,31.0
2.6,29.0
2.1,28.0
2.7604976756904573,33.964943943122776
3.0066502597757743,38.17528028438612
2.6,28.0
2.7,27.0
3.7926677067083197,21.0
2.3,30.0
3.7,17.0
2.3,34.0
2.5,30.0
2.9,23.5
2.9,32.0
2.7,23.5
2.4,31.0
3.1,27.0
2.4,28.5
2.4,30.0
2.9,26.0
2.8571762870515096,23.0
2.1,32.0
2.5,29.0
2.6,29.5
3.2,26.5
3.1,21.0
2.3,34.0
3.3,17.0
2.9,28.0
2.505148205928233,24.737129485179416
3.0,23.0
2.9,22.0
2.7,32.0
2.7,23.0
3.3,24.0
3.1579327317473354,42.03505605687723
2.5,32.0
3.1,22.0
1.9,37.0
3.9,21.0
3.4,19.0
3.484134536505333,37.820311730927
3.0,25.0
2.6,26.0
2.5,22.5
2.3,34.0
3.1,23.0
2.4,25.0
2.8,20.0
3.2,22.0
2.7,25.0
2.9,20.5
2.4,27.0
2.6,24.0
3.2,21.0
2.4,25.0
2.9,22.0
3.42628705148206,29.0
2.1,29.0
2.4,25.0
3.0999999999999996,26.0
2.9,21.0
2.4,30.0
3.1,20.0
2.7,22.0
2.5,21.0
2.5,25.0
2.9,20.5
2.8,27.5
3.0159906396255827,22.0
2.6,21.0
2.5,32.0
2.4,23.0
2.8,21.0
2.7,26.0
3.3,24.0
2.6,26.0
2.6,27.0
2.9,24.5
2.7,22.0
3.0,18.0
2.8,24.0
2.8,23.0
2.8,26.0
2.9,26.0
2.7,32.0
3.1,23.0
2.8,23.0
2.8,22.0
2.6,23.0
3.2,21.0
2.6,22.0
2.9,18.0
2.939781591259055,19.386739469580313
3.1,28.0
2.9,25.0
2.7,28.0
2.6,21.5
3.1,28.0
2.9,18.0
2.5,22.0
2.5,31.314352574103026
3.0944708777686634,32.000000000000014
2.3,21.0
2.7,28.0
3.3,27.0
2.3,32.0
3.5686300246103424,34.00000000000005
2.7,28.0
3.1,27.0
2.7,31.0
2.2,20.0
2.5,32.0
3.000000000000002,35.00000000000002
2.6,31.0
3.3,30.0
2.3,32.0
3.3,32.0
3.4,27.0
3.4719551544982243,42.21033634126334
2.7929887886245552,34.92988788624555
2.8,27.0
2.4,29.5
3.464582991523107,36.7704347826087
2.7,27.0
2.3,33.0
3.6,27.0
3.4,29.0
2.7,30.0
2.6,31.0
2.1000000000000005,27.631435257410295
2.7,29.0
2.9826524473612284,38.21955154498227
2.5,26.0
2.6,32.0
2.6,28.8685647425897
3.6,25.0
2.6,29.0
2.8,29.0
2.5,29.0
2.5,34.0
2.3,30.0
2.2,20.5
2.2,36.0
2.6,28.5
3.0,28.0
2.9,32.0
3.6,26.0
2.8,34.0
2.4,24.0
2.838381186765112,32.27123325129892
2.9,35.0
3.1,28.0
3.4,27.0
2.8,29.0
3.1,29.0
2.1,23.5
2.5,32.0
2.4,32.0
2.6,29.0
2.888689547582443,25.966068642747327
2.9,31.0
3.2,39.0
2.1,31.0
3.6,31.0
2.5,32.3685647425897
2.2,32.0
2.2,31.0
2.2,39.0
3.0,26.5
2.1,32.5
2.8,23.0
2.947425897035887,20.0
2.2,31.0
2.8,26.0
2.9,21.0
2.6,25.5
2.3314352574103028,29.0
2.8,20.5
3.1,24.0
2.7,29.0
2.8,23.0
2.7,23.0
3.0,24.0
2.2,32.0
2.5,28.0
3.6,17.0
3.2,34.0
3.1,24.0
2.4,25.5
2.7,24.0
2.8,24.0
2.6737129485179394,25.0
3.5439103089964497,34.00000000000003
3.6,24.0
2.3,25.0
3.5,18.5
3.7,25.0
2.9,25.0
1.8,36.0
2.6,21.5
2.7,25.0
3.6,17.5
2.6,21.0
3.2,24.0
3.1,25.0
2.7,24.0
2.4,25.5
2.9,23.0
2.7,26.0
2.9,22.0
2.5,25.0
3.6,26.0
2.7,22.0
2.8,29.0
2.9,22.0
2.8,27.0
2.7,27.0
3.3,20.0
3.0,29.0
2.9,23.5
3.0,24.0
2.4,36.0
2.9,21.0
2.8,24.0
2.4,22.3
2.5,24.0
3.0,24.5
2.4,30.0
2.7,22.0
2.6,20.0
2.9,22.0
3.1,24.0
2.9,24.5
2.8,22.0
2.8,21.0
2.4,24.0
3.0,20.0
2.5,25.0
2.6,24.0
3.057176287051492,23.78588143525746
2.6,22.0
2.7,30.0
3.2,20.0
2.4,27.5
2.4,29.5
2.4,26.0
3.3,22.0
3.7,17.0
2.8,24.0
3.0,22.5
2.5,23.0
2.7,22.5
2.5,22.0
2.7,29.0
2.8,25.5
2.7,22.0
2.8,21.0
3.1,24.0
3.2,21.0
2.2,24.0
2.3,30.0
2.8,27.0
2.4,28.0
2.8,23.0
3.0,28.0
2.7,20.0
2.5,22.0
2.5,27.0
3.0,22.5
3.6,17.5
2.7,24.0
2.6,27.0
3.1,24.0
2.4,30.0
3.8,30.0
2.8,23.0
2.6,23.0
2.5,22.0
2.9,34.0
2.2,31.0
2.9,20.5
2.1,24.0
3.0,22.5
2.8,27.0
2.7,26.0
3.2,24.0
2.4,26.0
2.6,25.0
2.7,22.0
2.3,27.0
3.3,33.471528861154475
3.0,41.0
2.9,39.0
3.2,34.0
3.7424282198523393,40.03505605687723
3.3,34.78861154446179
2.9,40.0
3.3,38.0
3.6,35.5
3.4,36.0
3.1,46.0
3.4,39.0
3.3,38.0
3.2,37.0
3.2,37.0
3.0,36.0
3.5,30.0
3.3,37.0
3.3,36.0
3.4,39.0
3.0,40.5
3.0,38.0
3.4,29.0
3.3,28.0
3.3,35.0
3.5,31.0
3.0,44.0
3.0,42.0
3.0,40.0
2.9,39.0
3.4,39.0
3.8,46.00000000000002
3.2,30.0
3.4,47.0
3.3,38.0
3.6,35.5
3.4,36.0
3.3,32.0
3.1,33.0
3.8,30.0
3.6,32.0
3.7,31.0
3.9,33.0
2.7,41.0
3.3,34.0
2.5,34.051482059282385
3.7,32.5
3.4,32.0
3.1,31.0
3.4,37.0
3.3,33.0
3.7,39.0
2.9,40.0
3.1,33.0
3.2,38.0
3.0,42.0
3.930478534317745,43.515121684440786
3.2,35.0
3.7000000000000015,46.00000000000003
3.3,34.0
3.6,35.0
3.2,34.0
3.0,42.0
3.3,30.0
3.3594148208914425,44.00000000000002
3.1,33.0
2.5,32.0
3.1,33.0
2.4,35.0
3.1,34.0
3.1,29.0
3.1,33.0
3.1,30.0
3.2,32.0
2.9,29.0
3.9,31.0
3.0,29.0
2.5,32.0
2.7,30.0
2.6,31.0
3.3,30.0
2.1,41.0
2.6,35.0
3.9,28.0
3.3,24.0
3.5,32.0
2.8,31.0
2.8,27.0
3.1,28.0
2.5,34.0
3.1,28.0
2.8,26.0
2.7,28.0
3.3,28.0
2.9,30.0
3.0,28.0
3.5,38.5
2.6,36.0
3.2,28.0
2.9,37.0
3.6,29.0
3.0,27.7
2.9,29.0
3.7,31.0
3.4,23.5
2.8,29.0
3.7,26.0
2.5509215203718902,44.00000000000002
3.3,34.0
3.3,25.0
2.9,34.0
3.3,32.0
3.6,30.0
3.4,31.0
3.0,30.5
2.7,42.0
3.1,29.0
3.3,26.0
3.1,29.0
2.9,32.0
2.7,34.0
4.0,27.0
3.1,26.0
2.9,29.0
3.5474258970358807,30.0
2.8,41.0
3.4,28.0
2.9,35.0
3.3,30.262870514820595
3.5,37.0
2.2,40.0
3.143910308996446,41.50921520371891
3.1,34.0
3.4,39.0
3.7210336341263344,42.000000000000014
2.8,32.0
3.587820617992892,43.54246650259777
2.9,42.0
2.7,42.0
2.8,42.0
3.4,29.0
3.5,32.0
3.2468798751950136,33.0
3.4,39.0
3.5,34.0
3.5,37.0
2.8,42.0
3.1,35.0
3.1,32.0
2.8,42.0
3.7000000000000015,43.60628930817616
2.9,37.0
2.9,40.0
2.8262870514820593,34.26287051482059
3.2,38.0
3.0,38.0
3.2734789391574988,36.73478939157499
3.5,40.0
3.1,46.0
2.9,40.0
3.2,35.0
2.7,36.0
3.2,36.0
2.8,36.0
2.9,36.0
3.1,33.0
3.2,38.0
2.7,41.0
3.7,33.0
2.9,37.0
3.7928575334973997,43.78835110746512
3.4,39.0
3.1,35.0
3.4,36.0
2.8,36.0
3.0,18.0
3.3,36.0
3.3,34.0
3.1,36.0
2.7,35.0
3.5771233251298904,41.000000000000014
3.4,36.0
3.2,37.0
3.2,37.0
2.9,40.0
3.0,33.0
3.0,35.0
3.3,39.0
3.6,36.0
3.3,38.0
3.0,35.0
2.9,30.0
3.4,34.0
3.4560896910035566,48.00000000000002
3.0,41.0
3.1,40.0
3.4,36.0
3.2,35.0
3.4,30.0
3.4,39.0
2.7,38.0
2.8,40.0
3.0,35.0
3.1,38.0
3.1,34.0
3.1,36.0
3.0,38.0
3.3,33.5
3.3,38.0
3.3,36.0
3.1,38.0
3.9,36.0
3.9,36.0
2.9,42.0
2.8,26.0
3.0,23.7
3.0,29.5
2.2,31.5
2.8,29.0
3.6,27.5
2.7,29.0
2.5262870514820595,41.7371294851794
3.3,25.0
2.8,31.0
2.3,37.0
3.0,24.0
3.5,27.0
3.1,28.0
2.5,28.5
3.3,20.0
3.6,30.0
2.8,29.0
2.3,33.0
3.5,32.0
3.5,21.0
3.4,35.0
2.2,36.0
2.6,30.0
2.6,32.0
2.8,28.0
3.1,33.0
3.2,27.0
2.4,32.0
3.9,28.0
3.2,31.0
2.4,32.0
3.0,35.0
3.0,29.0
3.1,23.0
2.3,34.0
2.8,28.0
3.4,23.5
3.1,24.0
3.2,32.0
3.4,27.0
2.6,32.0
2.6,31.5
2.6,29.0
2.7,29.0
2.5,37.0
3.1,25.0
2.9,30.0
3.4,32.0
2.8,35.0
2.7,28.0
2.7,30.0
3.2,26.0
3.2,29.0
2.5,30.0
3.0,34.0
3.5,34.0
3.1,29.0
3.1,28.0
3.4,22.525741029641193
2.3,34.0
2.7,32.0
2.9,14.0
2.8,29.0
3.11586546349467,39.9649439431228
3.0,33.0
3.0,30.0
2.4,35.0
3.6,29.5
2.5,40.0
2.9,29.0
2.8,28.0
3.7,31.0
2.7,32.0
2.5,22.5257410296412
2.987519500780069,23.531201248049825
2.5,25.0
2.6,22.0
2.4,27.7
2.7,21.0
2.5,28.0
2.7,22.0
3.3,20.0
3.5,18.0
2.1,15.0
2.8,28.0
2.2,20.7
2.4,25.0
2.7,25.0
2.7,23.0
3.2,19.3
2.7,29.0
3.6,17.5
2.5,20.0
2.5,26.0
3.0,20.0
2.5,22.0
2.6,29.0
2.1,27.5
2.4,29.5
3.3,19.0
2.1,23.5
3.0,25.0
3.0,20.0
2.6,24.0
2.5,32.0
2.6,19.5
2.4,20.0
2.7,22.5
2.9,21.5
2.6262870514820618,28.0
2.3,28.0
2.3,30.0
2.2,21.0
2.7,21.0
2.7,27.0
2.7,23.0
3.1,23.0
2.7,27.0
2.6,23.5
2.9,22.0
2.8,24.0
2.7,22.0
2.4,30.0
2.5,26.0
2.3,24.7
2.8,29.0
2.6,29.5
2.9,29.0
2.6,36.0
3.0,24.0
3.1,23.0
2.1999999999999997,30.999999999999996
3.9,28.0
2.5,34.0
3.6,26.0
3.1,24.0
2.2,29.0
2.0,21.0
2.3,29.0
2.7,25.0
2.2,25.5
2.3,29.0
2.9,28.0
2.4,29.0
2.3,33.0
3.1,21.0
2.7,22.5
2.4,26.0
2.1,28.5
2.4,20.3
3.2,20.0
2.5999999999999996,21.868564742589705
2.9,23.0
2.5,25.0
2.7,22.5
2.7,22.762870514820605
3.0,21.0
2.5,27.0
2.4,21.5
2.3,29.0
2.7,18.0
3.5,18.0
1.8,31.0
2.7,13.5
3.1216848673962616,16.108424336981304
2.0,28.0
2.9,28.0
3.5,25.0
3.147425897035881,26.999999999999996
3.1262870514820595,35.0
3.4,27.0
2.8,40.0
2.7,28.0
2.8,29.0
3.4,27.0
2.5,35.0
3.2,24.0
2.8,29.0
3.1,33.0
3.0,35.0
3.1,39.0
2.9,29.0
3.0,28.0
2.9,28.0
2.9,28.0
2.7,33.0
2.9,30.0
2.5,28.5
2.8,29.0
3.5,21.0
2.8,34.0
2.6,32.0
3.1,26.0
2.7,39.0
2.9,25.0
2.8,29.0
2.5,36.0
2.5,29.0
2.9,33.0
2.7,31.0
2.9,25.0
4.0,36.0
2.6,32.0
3.1,28.0
3.3,33.0
3.0,26.0
3.0,30.0
2.3,29.0
3.6,17.5
3.200000000000002,37.54766201804771
2.7,28.0
3.7,22.0
2.9,34.0
2.7,28.0
2.9,27.0
2.8,27.0
2.2,28.0
3.7,28.0
2.5,34.5
2.5,30.0
2.7,35.0
2.8,27.0
3.0,30.0
2.3,34.0
3.1,33.0
3.4,24.0
2.9,26.363104524181104
3.0,32.0
2.9,29.0
2.5,34.0
3.1,28.0
3.0,29.262870514820595
3.1,30.0
2.6737129485179403,27.737129485179402
3.0,26.5
2.6000000000000005,31.135335413417266
3.2,32.0
3.1771233251298927,33.00000000000004
3.6,24.0
2.7,28.0
2.8,31.0
2.4,39.0
3.1,28.0
3.1,36.0
3.0,28.0
2.5,23.0
3.6,17.5
3.3,22.0
2.2,26.5
3.3,25.0
3.5,32.5
3.1,24.0
2.1,32.5
2.2,37.0
2.8,24.0
2.0,28.0
2.7,20.0
3.7,18.0
2.5043681747268463,30.521840873634233
2.5,18.0
2.8,29.0
3.6,17.5
2.5,22.5
2.1,25.0
2.1,23.0
1.8,26.5
2.2,26.5
3.1,25.0
2.2,22.0
2.5,26.0
2.9,27.0
3.3,26.0
2.6211388455538205,31.6056942277691
3.3,18.0
2.4,24.0
2.0,34.0
2.6,29.0
3.5,26.0
2.2,33.0
2.5,32.0
2.1,15.0
3.5,29.0
3.0,28.0
2.3,26.0
3.7,32.5
3.2,20.0
2.0,34.0
2.3,29.5
2.6,29.0
2.6,27.0
2.9,20.5
3.6,23.5
2.6,41.0
2.5,27.0
2.9,14.0
2.0,34.0
2.8,24.0
1.9,22.5
2.7,31.0
2.6,24.5
2.7,30.0
2.5,25.0
3.1,20.0
2.2,22.0
2.5,18.0
3.2,21.0
2.7,28.0
2.9,23.0
2.5,26.0
2.4,22.0
3.0,26.0
3.4,20.0
2.4,20.0
2.6,22.0
2.7,24.0
2.6,25.0
2.9,23.0
2.7,27.0
2.7,27.0
2.6,25.0
3.0,24.0
2.405148205928241,28.999999999999996
3.0000000000000018,35.544271260596126
2.3,26.0
2.3,26.0
2.9,14.0
2.6,25.0
2.6,31.0
2.5,26.0
2.8,28.0
2.8,23.0
3.1,20.0
2.8,27.0
